SoC_CH;OCP_NE_CH;OCP_PE_CH;SoC_DCH;OCP_NE_DCH;OCP_PE_DCH;Q_Ch;Q_Dch
0.138569285;0.226428629;3.659422888;0.138569285;0.43911564;3.66279263;1.087312247;1.051249811
0.139069535;0.225995111;3.659660785;0.139069535;0.438156528;3.663047307;1.091237562;1.055044937
0.139569785;0.225561362;3.65989886;0.139569785;0.43719643;3.66330521;1.095162877;1.058840063
0.140070035;0.225118915;3.660129252;0.140070035;0.436227294;3.663556771;1.099088191;1.062635189
0.140570285;0.224690754;3.660372564;0.140570285;0.435258291;3.663812948;1.103013506;1.066430314
0.141070535;0.224258967;3.660612414;0.141070535;0.434283858;3.664067256;1.106938821;1.07022544
0.141570785;0.223829815;3.660855817;0.141570785;0.433306622;3.66432645;1.110864136;1.074020566
0.142071036;0.223398573;3.661096942;0.142071036;0.432327441;3.664584686;1.114789451;1.077815691
0.142571286;0.222960511;3.661333561;0.142571286;0.431346788;3.664844994;1.118714766;1.081610817
0.143071536;0.222530905;3.661575777;0.143071536;0.430361296;3.665105866;1.122640081;1.085405943
0.143571786;0.222106795;3.661824087;0.143571786;0.429374968;3.665368529;1.126565396;1.089201068
0.144072036;0.221683098;3.662070848;0.144072036;0.428389182;3.665632312;1.130490711;1.092996194
0.144572286;0.221259049;3.662319479;0.144572286;0.427398354;3.665892586;1.134416026;1.09679132
0.145072536;0.220836716;3.66257021;0.145072536;0.426403603;3.66615662;1.138341341;1.100586445
0.145572786;0.220416046;3.662816103;0.145572786;0.425406479;3.66642129;1.142266656;1.104381571
0.146073037;0.219994552;3.663065435;0.146073037;0.424405598;3.666686011;1.146191971;1.108176697
0.146573287;0.219577301;3.663318058;0.146573287;0.42340212;3.666950842;1.150117286;1.111971822
0.147073537;0.219158194;3.66356499;0.147073537;0.422396565;3.667218294;1.154042601;1.115766948
0.147573787;0.218742734;3.663816851;0.147573787;0.421392433;3.667487322;1.157967916;1.119562074
0.148074037;0.218333445;3.664073194;0.148074037;0.42038185;3.667753245;1.161893231;1.123357199
0.148574287;0.217926138;3.664327819;0.148574287;0.419368529;3.668022443;1.165818546;1.127152325
0.149074537;0.217521742;3.664585241;0.149074537;0.418356431;3.668289662;1.169743861;1.130947451
0.149574787;0.217119253;3.664839824;0.149574787;0.41734448;3.668561979;1.173669176;1.134742576
0.150075038;0.21672381;3.665098078;0.150075038;0.416327201;3.668835358;1.177594491;1.138537702
0.150575288;0.216332499;3.665357171;0.150575288;0.415305566;3.669104919;1.181519806;1.142332828
0.151075538;0.215943964;3.665615393;0.151075538;0.414283655;3.669379601;1.185445121;1.146127953
0.151575788;0.215538299;3.665851797;0.151575788;0.413258151;3.669651191;1.189370436;1.149923079
0.152076038;0.215171375;3.666123376;0.152076038;0.412231334;3.669924222;1.193295751;1.153718205
0.152576288;0.214800389;3.666383027;0.152576288;0.411204973;3.67020006;1.197221066;1.15751333
0.153076538;0.214441735;3.666650213;0.153076538;0.410172203;3.67047295;1.201146381;1.161308456
0.153576788;0.214090226;3.666916104;0.153576788;0.409139409;3.670748826;1.205071696;1.165103582
0.154077039;0.21374727;3.667183102;0.154077039;0.408106506;3.671026696;1.208997011;1.168898707
0.154577289;0.213409479;3.667449845;0.154577289;0.407069667;3.671303852;1.212922326;1.172693833
0.155077539;0.213081253;3.667714451;0.155077539;0.406033421;3.671585118;1.216847641;1.176488959
0.155577789;0.212776004;3.667994079;0.155577789;0.404997201;3.671865086;1.220772956;1.180284084
0.156078039;0.212474651;3.66826648;0.156078039;0.403960911;3.6721471;1.224698271;1.18407921
0.156578289;0.212179968;3.668538979;0.156578289;0.402919045;3.672422356;1.228623585;1.187874336
0.157078539;0.211893703;3.668808649;0.157078539;0.401881124;3.672705824;1.2325489;1.191669461
0.157578789;0.211621461;3.669083151;0.157578789;0.400839629;3.672984782;1.236474215;1.195464587
0.15807904;0.211359341;3.669359518;0.15807904;0.399801825;3.673269338;1.24039953;1.199259713
0.15857929;0.211105445;3.669631617;0.15857929;0.39875547;3.673548693;1.244324845;1.203054838
0.15907954;0.210867221;3.669910035;0.15907954;0.39771221;3.673834275;1.24825016;1.206849964
0.15957979;0.210637834;3.670186392;0.15957979;0.396667049;3.674116599;1.252175475;1.21064509
0.16008004;0.210416888;3.670462444;0.16008004;0.395623508;3.674401251;1.25610079;1.214440215
0.16058029;0.210206848;3.670739915;0.16058029;0.394575572;3.674684209;1.260026105;1.218235341
0.16108054;0.210006956;3.671017466;0.16108054;0.393529654;3.674971667;1.26395142;1.222030467
0.16158079;0.209820996;3.671298511;0.16158079;0.392483924;3.675258071;1.267876735;1.225825592
0.162081041;0.20963987;3.671575634;0.162081041;0.391439851;3.675546959;1.27180205;1.229620718
0.162581291;0.209470729;3.671855833;0.162581291;0.390393817;3.675832712;1.275727365;1.233415844
0.163081541;0.209311182;3.672137794;0.163081541;0.38935041;3.676122476;1.27965268;1.237210969
0.163581791;0.209159561;3.672417533;0.163581791;0.388305981;3.676410628;1.283577995;1.241006095
0.164082041;0.209018782;3.672700953;0.164082041;0.387264318;3.676699905;1.28750331;1.244801221
0.164582291;0.208886011;3.672984611;0.164582291;0.386225152;3.676991982;1.291428625;1.248596347
0.165082541;0.208758199;3.673266391;0.165082541;0.385183247;3.677280153;1.29535394;1.252391472
0.165582791;0.208641737;3.673553367;0.165582791;0.384144332;3.677567876;1.299279255;1.256186598
0.166083042;0.208527732;3.673834886;0.166083042;0.383105508;3.677857329;1.30320457;1.259981724
0.166583292;0.208424966;3.674120387;0.166583292;0.382072284;3.678151405;1.307129885;1.263776849
0.167083542;0.208324195;3.674403841;0.167083542;0.381038566;3.67844613;1.3110552;1.267571975
0.167583792;0.208230275;3.674691907;0.167583792;0.380005282;3.678737597;1.314980515;1.271367101
0.168084042;0.208142284;3.674981665;0.168084042;0.37897445;3.679030579;1.31890583;1.275162226
0.168584292;0.208052351;3.675264503;0.168584292;0.377945325;3.679322909;1.322831145;1.278957352
0.169084542;0.207970143;3.675551862;0.169084542;0.376921885;3.679620764;1.32675646;1.282752478
0.169584792;0.207887733;3.675841959;0.169584792;0.375896344;3.679912798;1.330681775;1.286547603
0.170085043;0.207807872;3.676130418;0.170085043;0.374874716;3.6802055;1.33460709;1.290342729
0.170585293;0.207731939;3.676422023;0.170585293;0.373857421;3.680500413;1.338532405;1.294137855
0.171085543;0.20765681;3.67671344;0.171085543;0.372842046;3.680797594;1.34245772;1.29793298
0.171585793;0.207578402;3.677002752;0.171585793;0.371826886;3.681092745;1.346383035;1.301728106
0.172086043;0.207504927;3.677294839;0.172086043;0.370814195;3.681389189;1.35030835;1.305523232
0.172586293;0.207431992;3.677586364;0.172586293;0.36980909;3.68168809;1.354233665;1.309318357
0.173086543;0.207357532;3.677875662;0.173086543;0.368803748;3.681983639;1.358158979;1.313113483
0.173586793;0.20727738;3.678159623;0.173586793;0.367802615;3.682283334;1.362084294;1.316908609
0.174087044;0.207211045;3.678459171;0.174087044;0.366804546;3.682580538;1.366009609;1.320703734
0.174587294;0.207142577;3.678756905;0.174587294;0.365809122;3.682880557;1.369934924;1.32449886
0.175087544;0.207072077;3.679051834;0.175087544;0.364815676;3.683176697;1.373860239;1.328293986
0.175587794;0.206999623;3.679345763;0.175587794;0.363828902;3.683477984;1.377785554;1.332089111
0.176088044;0.206928642;3.679641595;0.176088044;0.362841285;3.683777783;1.381710869;1.335884237
0.176588294;0.206859616;3.679940675;0.176588294;0.361860059;3.684079637;1.385636184;1.339679363
0.177088544;0.206788477;3.680239683;0.177088544;0.360882316;3.684378544;1.389561499;1.343474488
0.177588794;0.206715578;3.68053628;0.177588794;0.359907533;3.684678824;1.393486814;1.347269614
0.178089045;0.206645733;3.680837172;0.178089045;0.358935674;3.684980645;1.397412129;1.35106474
0.178589295;0.206572822;3.681135204;0.178589295;0.357968974;3.685283291;1.401337444;1.354859865
0.179089545;0.206499873;3.681434167;0.179089545;0.357008787;3.685587931;1.405262759;1.358654991
0.179589795;0.206429335;3.681737596;0.179589795;0.356044727;3.685885047;1.409188074;1.362450117
0.180090045;0.206355304;3.682034752;0.180090045;0.355090302;3.686188224;1.413113389;1.366245242
0.180590295;0.20628072;3.682334052;0.180590295;0.354139535;3.686494159;1.417038704;1.370040368
0.181090545;0.206205802;3.682637321;0.181090545;0.353192812;3.686796781;1.420964019;1.373835494
0.181590795;0.20613169;3.682941711;0.181590795;0.352246497;3.687095999;1.424889334;1.377630619
0.182091046;0.206053164;3.683242385;0.182091046;0.351308682;3.6874013;1.428814649;1.381425745
0.182591296;0.20597342;3.683544358;0.182591296;0.350372587;3.68770395;1.432739964;1.385220871
0.183091546;0.20589138;3.683843348;0.183091546;0.349444761;3.688009135;1.436665279;1.389015996
0.183591796;0.205814795;3.684150725;0.183591796;0.348518048;3.688313698;1.440590594;1.392811122
0.184092046;0.205733239;3.684456844;0.184092046;0.347597865;3.68862034;1.444515909;1.396606248
0.184592296;0.205650839;3.684760417;0.184592296;0.346678815;3.688921414;1.448441224;1.400401373
0.185092546;0.205569936;3.685065357;0.185092546;0.345770771;3.689230435;1.452366539;1.404196499
0.185592796;0.205489013;3.685373249;0.185592796;0.344864122;3.68953605;1.456291854;1.407991625
0.186093047;0.205405984;3.685679596;0.186093047;0.343963389;3.689841309;1.460217169;1.41178675
0.186593297;0.205316984;3.68598326;0.186593297;0.343064321;3.690146249;1.464142484;1.415581876
0.187093547;0.205229664;3.686288342;0.187093547;0.342171173;3.690452339;1.468067799;1.419377002
0.187593797;0.205144618;3.686597537;0.187593797;0.341280309;3.690756234;1.471993114;1.423172127
0.188094047;0.205056192;3.686903559;0.188094047;0.340394364;3.691064107;1.475918429;1.426967253
0.188594297;0.204966398;3.687210716;0.188594297;0.339515818;3.691371712;1.479843744;1.430762379
0.189094547;0.204875119;3.687520671;0.189094547;0.338637315;3.691676989;1.483769059;1.434557504
0.189594797;0.204783298;3.6878301;0.189594797;0.337768582;3.69198641;1.487694373;1.43835263
0.190095048;0.204687432;3.688137521;0.190095048;0.336899433;3.692291811;1.491619688;1.442147756
0.190595298;0.204591782;3.688445532;0.190595298;0.336037365;3.692600094;1.495545003;1.445942882
0.191095548;0.204494385;3.688754001;0.191095548;0.335174422;3.692902608;1.499470318;1.449738007
0.191595798;0.204394627;3.689063822;0.191595798;0.334321509;3.693213402;1.503395633;1.453533133
0.192096048;0.204292528;3.689370826;0.192096048;0.333470001;3.693519313;1.507320948;1.457328259
0.192596298;0.204194348;3.689686496;0.192596298;0.332624396;3.693827259;1.511246263;1.461123384
0.193096548;0.204091157;3.689998588;0.193096548;0.331782574;3.694135008;1.515171578;1.46491851
0.193596798;0.203983439;3.69030702;0.193596798;0.33094375;3.694443266;1.519096893;1.468713636
0.194097049;0.203879118;3.690620204;0.194097049;0.33011067;3.694752744;1.523022208;1.472508761
0.194597299;0.203770373;3.690932935;0.194597299;0.329281331;3.695059519;1.526947523;1.476303887
0.195097549;0.203658437;3.691244431;0.195097549;0.328457101;3.695370065;1.530872838;1.480099013
0.195597799;0.203545511;3.691555071;0.195597799;0.32763946;3.695681845;1.534798153;1.483894138
0.196098049;0.203430439;3.691867406;0.196098049;0.326823768;3.695992363;1.538723468;1.487689264
0.196598299;0.203316141;3.692183173;0.196598299;0.326007993;3.696298316;1.542648783;1.49148439
0.197098549;0.203196578;3.692495536;0.197098549;0.325202917;3.696609965;1.546574098;1.495279515
0.197598799;0.203075472;3.692811039;0.197598799;0.324394943;3.696914304;1.550499413;1.499074641
0.19809905;0.202953587;3.693127206;0.19809905;0.323597679;3.697224391;1.554424728;1.502869767
0.1985993;0.202826218;3.693439956;0.1985993;0.322802764;3.697535257;1.558350043;1.506664892
0.19909955;0.202696628;3.693752126;0.19909955;0.322013144;3.697845793;1.562275358;1.510460018
0.1995998;0.202565821;3.694067287;0.1995998;0.321226141;3.698155204;1.566200673;1.514255144
0.20010005;0.202431998;3.694381419;0.20010005;0.320439655;3.698461142;1.570125988;1.518050269
0.2006003;0.202298605;3.694698838;0.2006003;0.31966089;3.698770589;1.574051303;1.521845395
0.20110055;0.202157223;3.695010308;0.20110055;0.318884443;3.699079828;1.577976618;1.525640521
0.2016008;0.202018637;3.695329466;0.2016008;0.318113617;3.699391921;1.581901933;1.529435646
0.202101051;0.201872315;3.695645165;0.202101051;0.31734458;3.699699132;1.585827248;1.533230772
0.202601301;0.201723038;3.695959862;0.202601301;0.316576201;3.7000079;1.589752563;1.537025898
0.203101551;0.201574633;3.696279762;0.203101551;0.315814756;3.700318798;1.593677878;1.540821023
0.203601801;0.201419728;3.696598377;0.203601801;0.315052962;3.70062325;1.597603193;1.544616149
0.204102051;0.20125985;3.6969137;0.204102051;0.314298801;3.7009364;1.601528508;1.548411275
0.204602301;0.20109593;3.697229736;0.204602301;0.313546671;3.701245938;1.605453823;1.5522064
0.205102551;0.200932774;3.697550339;0.205102551;0.312799125;3.701556442;1.609379138;1.556001526
0.205602801;0.200766026;3.697867029;0.205602801;0.312048926;3.701861304;1.613304453;1.559796652
0.206103052;0.200596575;3.698184787;0.206103052;0.311307739;3.702173055;1.617229767;1.563591777
0.206603302;0.200426625;3.698505519;0.206603302;0.310568338;3.702483044;1.621155082;1.567386903
0.207103552;0.200250714;3.698823913;0.207103552;0.309832589;3.70279209;1.625080397;1.571182029
0.207603802;0.200071734;3.699142762;0.207603802;0.3091007;3.70310255;1.629005712;1.574977154
0.208104052;0.199884742;3.69945538;0.208104052;0.308372459;3.703412358;1.632931027;1.57877228
0.208604302;0.199700193;3.699775356;0.208604302;0.307646163;3.703722787;1.636856342;1.582567406
0.209104552;0.199512734;3.700096334;0.209104552;0.306923544;3.704033035;1.640781657;1.586362531
0.209604802;0.199317562;3.700415122;0.209604802;0.30619924;3.70433789;1.644706972;1.590157657
0.210105053;0.199123763;3.700736906;0.210105053;0.305484393;3.704650375;1.648632287;1.593952783
0.210605303;0.19892048;3.70105186;0.210605303;0.304767528;3.704957491;1.652557602;1.597747908
0.211105553;0.19871455;3.701371058;0.211105553;0.304059193;3.705267266;1.656482917;1.601543034
0.211605803;0.19850887;3.701693844;0.211605803;0.30334964;3.705574195;1.660408232;1.60533816
0.212106053;0.19828279;3.701998029;0.212106053;0.302647617;3.705887062;1.664333547;1.609133285
0.212606303;0.198078148;3.702330109;0.212606303;0.301942619;3.706192956;1.668258862;1.612928411
0.213106553;0.197858065;3.702650387;0.213106553;0.301242089;3.706501042;1.672184177;1.616723537
0.213606803;0.197630016;3.702966821;0.213606803;0.300545406;3.706809302;1.676109492;1.620518662
0.214107054;0.197402361;3.703291384;0.214107054;0.299850721;3.707117335;1.680034807;1.624313788
0.214607304;0.197168457;3.703612157;0.214607304;0.299156728;3.707426261;1.683960122;1.628108914
0.215107554;0.196928181;3.703931029;0.215107554;0.298465095;3.707732164;1.687885437;1.63190404
0.215607804;0.196682743;3.704251169;0.215607804;0.297777152;3.708041362;1.691810752;1.635699165
0.216108054;0.196433802;3.704569598;0.216108054;0.297091273;3.708348943;1.695736067;1.639494291
0.216608304;0.196179627;3.704890257;0.216608304;0.296409764;3.708660558;1.699661382;1.643289417
0.217108554;0.195924479;3.705212356;0.217108554;0.29573053;3.708969129;1.703586697;1.647084542
0.217608804;0.195659475;3.705530191;0.217608804;0.29505291;3.709278108;1.707512012;1.650879668
0.218109055;0.195393065;3.705852386;0.218109055;0.294373551;3.709579926;1.711437327;1.654674794
0.218609305;0.195120363;3.706170961;0.218609305;0.293703942;3.709892293;1.715362642;1.658469919
0.219109555;0.194844763;3.706492201;0.219109555;0.293030729;3.710197667;1.719287957;1.662265045
0.219609805;0.194565898;3.706814972;0.219609805;0.292359413;3.710503778;1.723213272;1.666060171
0.220110055;0.194278708;3.707135903;0.220110055;0.291694738;3.710813621;1.727138587;1.669855296
0.220610305;0.193992369;3.707458717;0.220610305;0.291027608;3.711119298;1.731063902;1.673650422
0.221110555;0.193692142;3.707775381;0.221110555;0.290362652;3.711426446;1.734989217;1.677445548
0.221610805;0.193398552;3.708100074;0.221610805;0.289702223;3.711734561;1.738914532;1.681240673
0.222111056;0.193097804;3.708424791;0.222111056;0.289041331;3.712041825;1.742839847;1.685035799
0.222611306;0.192789896;3.7087412;0.222611306;0.288381954;3.712347435;1.746765161;1.688830925
0.223111556;0.192482229;3.709066237;0.223111556;0.287725969;3.712654514;1.750690476;1.69262605
0.223611806;0.192164796;3.709381874;0.223611806;0.28707047;3.712960388;1.754615791;1.696421176
0.224112056;0.19185359;3.709706609;0.224112056;0.286417837;3.713265208;1.758541106;1.700216302
0.224612306;0.191534582;3.710027353;0.224612306;0.285767687;3.713572017;1.762466421;1.704011427
0.225112556;0.19120864;3.710344886;0.225112556;0.285118586;3.713877326;1.766391736;1.707806553
0.225612806;0.190885962;3.710668884;0.225612806;0.284467665;3.714179161;1.770317051;1.711601679
0.226113057;0.190558449;3.710988594;0.226113057;0.283824979;3.71448724;1.774242366;1.715396804
0.226613307;0.190230592;3.711309508;0.226613307;0.283179764;3.714794203;1.778167681;1.71919193
0.227113557;0.189896151;3.711630579;0.227113557;0.282537711;3.715099279;1.782092996;1.722987056
0.227613807;0.189559719;3.711954054;0.227613807;0.2818977;3.715404308;1.786018311;1.726782181
0.228114057;0.189221786;3.712275636;0.228114057;0.281258091;3.715708174;1.789943626;1.730577307
0.228614307;0.188883338;3.712599401;0.228614307;0.280621341;3.716014153;1.793868941;1.734372433
0.229114557;0.188543342;3.712922802;0.229114557;0.279985351;3.716318637;1.797794256;1.738167558
0.229614807;0.188193404;3.713238458;0.229614807;0.279352038;3.716624169;1.801719571;1.741962684
0.230115058;0.187847623;3.713560515;0.230115058;0.278718181;3.716928654;1.805644886;1.74575781
0.230615308;0.187500215;3.7138814;0.230615308;0.278084038;3.717230811;1.809570201;1.749552935
0.231115558;0.18715171;3.714202313;0.231115558;0.277456099;3.717539267;1.813495516;1.753348061
0.231615808;0.186805064;3.714524457;0.231615808;0.276828698;3.717842918;1.817420831;1.757143187
0.232116058;0.186454693;3.714841852;0.232116058;0.276198974;3.718143642;1.821346146;1.760938312
0.232616308;0.18610724;3.715165315;0.232616308;0.275573001;3.718445166;1.825271461;1.764733438
0.233116558;0.185756889;3.71548368;0.233116558;0.274948873;3.718749145;1.829196776;1.768528564
0.233616808;0.185406195;3.71580635;0.233616808;0.274326043;3.71905009;1.833122091;1.772323689
0.234117059;0.18505553;3.716123499;0.234117059;0.273706271;3.719355164;1.837047406;1.776118815
0.234617309;0.184703793;3.71644169;0.234617309;0.273084017;3.71965664;1.840972721;1.779913941
0.235117559;0.184353704;3.716760848;0.235117559;0.272466598;3.719956642;1.844898036;1.783709066
0.235617809;0.184006015;3.717081696;0.235617809;0.271848013;3.72025754;1.848823351;1.787504192
0.236118059;0.183655085;3.717400871;0.236118059;0.271236737;3.720561872;1.852748666;1.791299318
